이름,위도,경도,좌표정보(X),좌표정보(Y),속성
대방역2번출구앞,37.51291501,126.9275392,,,버스 정류소
경성의원.LG전자앞,37.51281798,126.9359558,,,버스 정류소
노량진역,37.51371045,126.9414549,,,버스 정류소
신동아상가,37.50807214,126.9463163,,,버스 정류소
주택가,37.50551133,126.936491,,,버스 정류소
예스플러스,37.50399968,126.9224904,,,버스 정류소
KT동작전화국,37.51236462,126.9345633,,,버스 정류소
9호선노량진역.동작구청,37.51301421,126.9401347,,,버스 정류소
숭실대후문,37.49507639,126.9611091,,,버스 정류소
건영아파트,37.50733808,126.9476308,,,버스 정류소
국민은행,37.50443669,126.9375951,,,버스 정류소
테니스장앞,37.49812605,126.959304,,,버스 정류소
숭의여중고교.공군항공안전단,37.50739973,126.9296784,,,버스 정류소
7호선장승배기역5번출구,37.50514416,126.9389373,,,버스 정류소
현명약국,37.50456108,126.9364791,,,버스 정류소
화성목욕탕,37.49981415,126.9406093,,,버스 정류소
본동시장,37.51224225,126.9519654,,,버스 정류소
성원아파트,37.50880854,126.9254142,,,버스 정류소
충남정육점,37.49919497,126.9399232,,,버스 정류소
극동아파트,37.51110625,126.9512409,,,버스 정류소
대방동주민센터,37.50828408,126.9261248,,,버스 정류소
쌍용아파트,37.50155011,126.932926,,,버스 정류소
삼성래미안아파트,37.51034544,126.951129,,,버스 정류소
대림아파트후문.성남중.고교,37.50588455,126.9249797,,,버스 정류소
성대시장,37.49997965,126.9322061,,,버스 정류소
노량진역,37.5136875,126.9432304,,,버스 정류소
강현중학교.동작청소년문화의집,37.50287849,126.9344572,,,버스 정류소
한신아파트,37.50875518,126.9512947,,,버스 정류소
대방교회,37.5039978,126.9230403,,,버스 정류소
계령약국,37.49915718,126.9330937,,,버스 정류소
건영아파트후문,37.50780901,126.9515139,,,버스 정류소
홍원사,37.50394232,126.9240784,,,버스 정류소
강남교회.오거리,37.51027538,126.9448683,,,버스 정류소
상도국주도서관.터널경로당,37.50654315,126.9509513,,,버스 정류소
영동슈퍼,37.5028694,126.9241049,,,버스 정류소
사거리,37.49603513,126.9367923,,,버스 정류소
우성아파트,37.50834701,126.9470354,,,버스 정류소
범한택시,37.5000652,126.9239314,,,버스 정류소
제일성민교회,37.49540921,126.9373158,,,버스 정류소
신동아리버파크,37.50668568,126.9476911,,,버스 정류소
안일약국,37.49777417,126.9345628,,,버스 정류소
상도역7호선,37.50287715,126.9471032,,,버스 정류소
달마사,37.49974166,126.9611781,,,버스 정류소
동작하이슈퍼,37.49497716,126.9366035,,,버스 정류소
대림아파트,37.50537276,126.9466638,,,버스 정류소
밤골,37.50180588,126.9458115,,,버스 정류소
상도역,37.503414,126.948187,,,버스 정류소
약수맨션.약수당약국,37.49820152,126.9434917,,,버스 정류소
현진빌라.고마트,37.49721764,126.9429804,,,버스 정류소
중앙대후문,37.50504615,126.9538846,,,버스 정류소
건영아파트,37.50743635,126.9476207,,,버스 정류소
중앙대중문,37.50658454,126.9573025,,,버스 정류소
신동아상가,37.50813355,126.9460738,,,버스 정류소
중앙대정문,37.50679971,126.9582113,,,버스 정류소
신동아관리사무소,37.50852101,126.9445421,,,버스 정류소
중앙대병원,37.50758257,126.9614285,,,버스 정류소
신동아아파트701동앞,37.50749977,126.9429779,,,버스 정류소
보라매어린이집.문창중학교,37.49769341,126.9226558,,,버스 정류소
중앙대병원후문.흑석시장,37.50646653,126.9612639,,,버스 정류소
새소망교회,37.50620905,126.9415665,,,버스 정류소
동작우체국,37.49781246,126.9244899,,,버스 정류소
중앙대부속초등학교,37.50555282,126.9609389,,,버스 정류소
신대방삼거리역.성대시장,37.49822687,126.9279175,,,버스 정류소
은로초등학교,37.50325494,126.9607933,,,버스 정류소
중앙빌리지.동부센트레빌,37.50198064,126.9602695,,,버스 정류소
부강탕,37.50455553,126.9459636,,,버스 정류소
유앤미아파트,37.50091693,126.9601016,,,버스 정류소
동원베네스트,37.50319534,126.944845,,,버스 정류소
전문건설회관.보라매병원,37.49235307,126.9248118,,,버스 정류소
동양아파트,37.49966441,126.9597768,,,버스 정류소
밤골,37.50200343,126.9455727,,,버스 정류소
아카데미타워,37.49120488,126.9244606,,,버스 정류소
신대방역,37.48746999,126.913004,,,버스 정류소
빌라삼거리.영도교회.약수터,37.49535442,126.9436057,,,버스 정류소
신대방1동주민센터,37.48723877,126.9097511,,,버스 정류소
방범초소,37.49434688,126.9436014,,,버스 정류소
국사봉중학교,37.49338203,126.943525,,,버스 정류소
신대방우성아파트앞,37.49340912,126.9102552,,,버스 정류소
교수아파트,37.49639548,126.9134086,,,버스 정류소
보라매공원입구,37.49662047,126.9176475,,,버스 정류소
보라매공원,37.49463708,126.9183534,,,버스 정류소
삼일초등학교앞,37.488129,126.9756098,,,버스 정류소
동작경희병원,37.5029255,126.935951,,,버스 정류소
신동아상가,37.5087711,126.9514348,,,버스 정류소
현대아파트,37.51229052,126.9318738,,,버스 정류소
서달산약수터,37.49987409,126.9620066,,,버스 정류소
장성교회,37.507394,126.9398851,,,버스 정류소
숭의여중고교.공군항공안전단,37.50800646,126.9301555,,,버스 정류소
대방동주공아파트,37.50901973,126.9288395,,,버스 정류소
노량진신한은행,37.5121553,126.9442353,,,버스 정류소
노량진한국법학교육원,37.51235389,126.9443039,,,버스 정류소
7호선신대방삼거리역2번출구.국민은행,37.49864583,126.9286629,,,버스 정류소
푸른초장교회,37.497706,126.9300251,,,버스 정류소
백경세탁소,37.49657058,126.9306512,,,버스 정류소
빙수골공영주차장,37.49526479,126.9319487,,,버스 정류소
선재유통,37.49451787,126.9327008,,,버스 정류소
영은교회,37.49436036,126.9339244,,,버스 정류소
갑을명가아파트,37.49361913,126.934514,,,버스 정류소
당곡중.고등학교,37.49295559,126.9354197,,,버스 정류소
사자암,37.49370724,126.9364134,,,버스 정류소
동작하이슈퍼,37.49491082,126.9367388,,,버스 정류소
제일성민교회,37.49533304,126.9374113,,,버스 정류소
보문사,37.49611764,126.9386484,,,버스 정류소
동아아파트,37.49637746,126.940173,,,버스 정류소
행복유치원,37.49576468,126.9412584,,,버스 정류소
동아아파트,37.4965614,126.9401255,,,버스 정류소
보문사,37.49622664,126.9385465,,,버스 정류소
사당1동주민센터입구,37.48418209,126.9786908,,,버스 정류소
노들역5번출구앞,37.51259,126.952645,,,버스 정류소
청호아파트,37.50067636,126.9636395,,,버스 정류소
푸르지오후문,37.5014984,126.9643083,,,버스 정류소
푸르지오상가,37.50315914,126.9646177,,,버스 정류소
흑석한강푸르지오,37.50514274,126.9658823,,,버스 정류소
흑석동주민센터,37.50587872,126.9664323,,,버스 정류소
대방중학교,37.49550922,126.9144277,,,버스 정류소
상도감리교회.보건소,37.50549673,126.9413554,,,버스 정류소
수도여고,37.4936273,126.9152566,,,버스 정류소
동작구민체육센터.기상청,37.494306,126.9172421,,,버스 정류소
동작구민체육센터.기상청,37.494426,126.9171797,,,버스 정류소
수도여고,37.49375032,126.9152564,,,버스 정류소
대방중학교,37.49552389,126.9145501,,,버스 정류소
정금마을,37.49389402,126.9811983,,,버스 정류소
경동아파트,37.50947898,126.9537071,,,버스 정류소
동양중학교,37.50915718,126.9547515,,,버스 정류소
극락정사,37.50807875,126.9517982,,,버스 정류소
흑석역,37.50918607,126.9622657,,,버스 정류소
중앙대병원,37.50753144,126.9602898,,,버스 정류소
상도역1번출구,37.50265973,126.9479854,,,버스 정류소
봉천고개관악현대아파트,37.49134613,126.9565183,,,버스 정류소
상도3동주민센터,37.49962205,126.929883,,,버스 정류소
양녕공영주차장,37.49687505,126.9358457,,,버스 정류소
두산위브아파트,37.48477164,126.9708085,,,버스 정류소
보라매역.동작세무서,37.49918361,126.9201129,,,버스 정류소
보라매역.동작세무서,37.49802565,126.9201255,,,버스 정류소
신남성초교입구,37.487739,126.964596,,,버스 정류소
삼호.오네뜨아파트,37.4866374,126.9653986,,,버스 정류소
사당5동주민센터,37.48501873,126.9674775,,,버스 정류소
구로디지털단지역,37.4839341,126.9024481,,,버스 정류소
사당자동차학원,37.47223058,126.9827638,,,버스 정류소
사당역,37.47517721,126.9816428,,,버스 정류소
서울미술고.인헌중고,37.47634207,126.965475,,,버스 정류소
낙성대입구,37.47781597,126.9618155,,,버스 정류소
행운동주민센터,37.47977577,126.9568268,,,버스 정류소
서울대입구역5번출구,37.48151353,126.950997,,,버스 정류소
KT관악지점,37.48191995,126.9471058,,,버스 정류소
봉천역.관악초등학교,37.48231807,126.9433283,,,버스 정류소
KT&G관악지점,37.48439373,126.9372543,,,버스 정류소
신림사거리.신림역,37.48409855,126.9278644,,,버스 정류소
남부초등학교,37.48332295,126.9223053,,,버스 정류소
호림박물관,37.48263293,126.918578,,,버스 정류소
난곡입구,37.48206672,126.9155674,,,버스 정류소
관악구보훈회관.신림푸르지오,37.48127303,126.9112655,,,버스 정류소
천주교성령봉사회관.등불교회,37.48067193,126.9079822,,,버스 정류소
KT구로지사,37.48014837,126.9051652,,,버스 정류소
난곡입구,37.4818906,126.9155942,,,버스 정류소
남서울중학교.성보중고등학교,37.48286825,126.9208026,,,버스 정류소
신림사거리.신림역,37.483857,126.927447,,,버스 정류소
KT&G관악지점,37.4846313,126.9361784,,,버스 정류소
봉천역.관악초등학교,37.48214265,126.9432719,,,버스 정류소
KT관악지점,37.48160068,126.9484795,,,버스 정류소
봉천사거리,37.48038708,126.954771,,,버스 정류소
낙성대동,37.47930908,126.957582,,,버스 정류소
낙성대입구,37.47797045,126.9609692,,,버스 정류소
인헌중고.서울미술고,37.47571334,126.9665364,,,버스 정류소
예술인마을.사당초등학교,37.47609027,126.9739335,,,버스 정류소
남서울농협남현동지점,37.47650423,126.9772878,,,버스 정류소
서울대학교,37.466894,126.948037,,,버스 정류소
서울대학교,37.46727803,126.9491195,,,버스 정류소
서울여상.서울문영여중고앞,37.4731596,126.9531377,,,버스 정류소
관악구청,37.47797119,126.952341,,,버스 정류소
봉천사거리.봉천중앙시장,37.48295281,126.9540993,,,버스 정류소
봉원중학교.행운동우성아파트,37.48497872,126.9557625,,,버스 정류소
관악푸르지오아파트,37.48774248,126.957978,,,버스 정류소
성현동동아아파트,37.48843414,126.9579238,,,버스 정류소
봉원중학교.행운동우성아파트,37.484667,126.955395,,,버스 정류소
봉천사거리.봉천중앙시장,37.48280559,126.9538708,,,버스 정류소
관악구청,37.47953532,126.9523196,,,버스 정류소
관악경찰서.관악소방서,37.47521661,126.9526859,,,버스 정류소
서울여상.서울문영여중고앞,37.47293797,126.9529331,,,버스 정류소
신림중.삼성고.관악아트홀?도서관,37.47018477,126.9445007,,,버스 정류소
서울산업정보학교.삼성교,37.47096339,126.9411667,,,버스 정류소
신성초등학교,37.47103192,126.9372511,,,버스 정류소
영광메디컬센터,37.47328568,126.93349,,,버스 정류소
쑥고개입구,37.47622661,126.9373163,,,버스 정류소
서원동문화교앞,37.47859375,126.9323145,,,버스 정류소
신림사거리,37.48191794,126.9299495,,,버스 정류소
패션문화의거리입구,37.48598855,126.9294805,,,버스 정류소
보라매공원.보라매병원,37.49052694,126.9274333,,,버스 정류소
롯데백화점관악점,37.49020182,126.9274351,,,버스 정류소
패션문화의거리입구,37.48665381,126.9290721,,,버스 정류소
신림사거리,37.48277333,126.9297179,,,버스 정류소
서원동문화교앞,37.47777372,126.9330265,,,버스 정류소
서림동주민센터.신화단지,37.47550825,126.9364125,,,버스 정류소
삼성동시장,37.47271782,126.9330226,,,버스 정류소
대학동고시촌입구,37.47057981,126.9381665,,,버스 정류소
서울산업정보학교.삼성교,37.47064931,126.9420147,,,버스 정류소
관악산입구.관악아트홀?중앙도서관,37.46821072,126.9465117,,,버스 정류소
당곡사거리.롯데백화점관악점,37.49100396,126.927074,,,버스 정류소
사당역4번출구,37.47556779,126.9815605,,,버스 정류소
남현동홈플러스앞,37.473188,126.982324,,,버스 정류소
남태령역,37.46552892,126.9880015,,,버스 정류소
낙성대입구,37.47835565,126.9580317,,,버스 정류소
삼성동주민센터,37.46986459,126.9329751,,,버스 정류소
미림고개,37.46845118,126.9321979,,,버스 정류소
미림여고.미림여자정보과학고,37.46554198,126.9313045,,,버스 정류소
신우초등학교,37.46241823,126.9316995,,,버스 정류소
삼성산성지,37.45877276,126.9298671,,,버스 정류소
산장아파트,37.46003657,126.9275848,,,버스 정류소
삼성산주공아파트,37.46114379,126.9253601,,,버스 정류소
산복터널.관악산휴먼시아2단지,37.45848896,126.9218505,,,버스 정류소
산복터널.관악산휴먼시아2단지,37.4587018,126.9222779,,,버스 정류소
삼성산주공아파트,37.46114622,126.925118,,,버스 정류소
산장아파트,37.45965222,126.9275554,,,버스 정류소
삼성산성지,37.45870531,126.9299784,,,버스 정류소
신우초등학교,37.46240078,126.9318316,,,버스 정류소
