명칭,지번주소,도로명주소,GRS80TM_X,GRS80TM_Y,latitude,longitude,Station_ID,Station_line,Area,구분(보류),주소(혼재)
서울녹천초등학교,서울특별시 노원구 월계동 322-2,서울특별시 노원구 마들로3길 34,,,37.6285066,127.0631172,,,,초등학교,
경신고등학교,서울특별시 종로구 혜화동 5-119,서울특별시 종로구 혜화로 74,,,37.59222582,126.999531,,,,고등학교,
노일중학교,서울특별시 노원구 상계동 1044,서울특별시 노원구 동일로231길 24,,,37.67260103,127.0535508,,,,중학교,
수락중학교,서울특별시 노원구 상계동 1254,서울특별시 노원구 동일로 1729,,,37.68314469,127.0548083,,,,중학교,
여의도고등학교,서울특별시 영등포구 여의도동 30-1,서울특별시 영등포구 국제금융로7길 37,,,37.52505101,126.9342192,,,,고등학교,
선화예술고등학교,서울특별시 광진구 능동 25,서울특별시 광진구 천호대로 664,,,37.5509798,127.0870952,,,,고등학교,
성일중학교,서울특별시 동대문구 제기동 271-41,서울특별시 동대문구 왕산로23길 55,,,37.58185023,127.0338291,,,,중학교,
서울신자초등학교,서울특별시 광진구 자양동 591,서울특별시 광진구 뚝섬로46길 64,,,37.53027881,127.0755876,,,,초등학교,
서울언북초등학교,서울특별시 강남구 청담동 27,서울특별시 강남구 삼성로135길 42,,,37.52012517,127.0447158,,,,초등학교,
광남고등학교,서울특별시 광진구 광장동 554-11,서울특별시 광진구 아차산로70길 17-16,,,37.54151472,127.1012139,,,,고등학교,
청량중학교,서울특별시 동대문구 청량리동 14,서울특별시 동대문구 왕산로 301,,,37.58821921,127.0506225,,,,중학교,
서울경동초등학교,서울특별시 성동구 성수동1가 19-1,서울특별시 성동구 성수일로 34,,,37.5438253,127.050074,,,,초등학교,
서울강월초등학교,서울특별시 양천구 신월동 987-3,서울특별시 양천구 신월로 97,,,37.51634172,126.8334319,,,,초등학교,
한양대학교사범대학부속고등학교,서울특별시 성동구 사근동 223,서울특별시 성동구 마조로 42,,,37.56191884,127.042324,,,,고등학교,
서울명덕초등학교,서울특별시 강동구 고덕동 487-15,서울특별시 강동구 양재대로156길 11,,,37.55676233,127.1450815,,,,초등학교,
풍납중학교,서울특별시 송파구 풍납동 390,서울특별시 송파구 올림픽로43길 20,,,37.52536544,127.1156283,,,,중학교,
서울장위초등학교,서울특별시 성북구 장위동 68-8,서울특별시 성북구 장월로8가길 41,,,37.61144251,127.0500064,,,,초등학교,
동일중학교,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,,,37.45193626,126.9158199,,,,중학교,
서울국제고등학교,서울특별시 종로구 명륜1가 1-27,서울특별시 종로구 성균관로13길 40,,,37.59179115,126.9954907,,,,고등학교,
백암고등학교,서울특별시 양천구 신정동 733,서울특별시 양천구 신정로13길 16,,,37.51219626,126.844377,,,,고등학교,
대청중학교,서울특별시 강남구 대치동 502,서울특별시 강남구 양재천로 321,,,37.49043056,127.0583501,,,,중학교,
영동일고등학교,서울특별시 송파구 잠실동 35-1,서울특별시 송파구 석촌호수로 93,,,37.51003447,127.089867,,,,고등학교,
당곡중학교,서울특별시 관악구 봉천동 682,서울특별시 관악구 봉천로13길 101,,,37.4923589,126.9326777,,,,중학교,
매원초등학교,서울특별시 성북구 돈암동 45-88,서울특별시 성북구 북악산로 870,,,37.59767468,127.0191869,,,,초등학교,
서울염동초등학교,서울특별시 강서구 염창동 45-4,서울특별시 강서구 양천로73길 17,,,37.55209548,126.8723509,,,,초등학교,
한영외국어고등학교,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832,,,37.54914056,127.1577731,,,,고등학교,
서울화양초등학교,서울특별시 광진구 화양동 12-2,서울특별시 광진구 군자로 9,,,37.54422859,127.0715827,,,,초등학교,
상명고등학교,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553,,,37.64954781,127.0680416,,,,고등학교,
중경고등학교,서울특별시 용산구 이촌동 300-302,서울특별시 용산구 이촌로84길 34,,,37.5176804,126.9756383,,,,고등학교,
서울위례별초등학교,서울특별시 송파구 장지동 886,서울특별시 송파구 위례광장로 243,,,37.47908713,127.1450416,,,,초등학교,
청원고등학교,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,,,37.66525155,127.0625329,,,,고등학교,
세곡중학교,서울특별시 강남구 자곡동 617,서울특별시 강남구 자곡로 81,,,37.47198073,127.0918862,,,,중학교,
서울문창초등학교,서울특별시 동작구 신대방동 640,서울특별시 동작구 신대방2길 14,,,37.48898483,126.9148407,,,,초등학교,
서울백석초등학교,서울특별시 강서구 등촌동 650-14,서울특별시 강서구 공항대로 491,,,37.55364765,126.8624258,,,,초등학교,
화곡보건경영고등학교,서울특별시 강서구 내발산동 715,서울특별시 강서구 강서로45길 70,,,37.5484056,126.8326573,,,,고등학교,
대원여자고등학교,서울특별시 광진구 중곡동 176-124,서울특별시 광진구 용마산로22길 26,,,37.56249619,127.0894052,,,,고등학교,
동성고등학교,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,,,37.58496996,127.0030619,,,,고등학교,
대치중학교,서울특별시 강남구 도곡동 460,서울특별시 강남구 남부순환로378길 39,,,37.48457751,127.0470652,,,,중학교,
화곡중학교,서울특별시 강서구 내발산동 715,서울특별시 강서구 강서로45길 70,,,37.5484056,126.8326573,,,,중학교,
성심여자고등학교,서울특별시 용산구 원효로4가 1-1,서울특별시 용산구 원효로19길 49,,,37.53420937,126.9545934,,,,고등학교,
서울도곡초등학교,서울특별시 강남구 대치동 924-10,서울특별시 강남구 선릉로64길 33,,,37.49951141,127.0544655,,,,초등학교,
대방중학교,서울특별시 동작구 신대방동 492-200,서울특별시 동작구 여의대방로10길 24,,,37.49543678,126.9130162,,,,중학교,
배재고등학교,서울특별시 강동구 고덕동 313,서울특별시 강동구 고덕로 227,,,37.55505939,127.1502473,,,,고등학교,
서울장충초등학교,서울특별시 중구 신당동 386-86,서울특별시 중구 청구로17길 40,,,37.55991095,127.0117048,,,,초등학교,
서울동호초등학교,서울특별시 성동구 옥수동 556-1,서울특별시 성동구 동호로5길 133,,,37.54646244,127.0100328,,,,초등학교,
서울중흥초등학교,서울특별시 중랑구 중화동 119,서울특별시 중랑구 봉화산로 82,,,37.60167188,127.0841422,,,,초등학교,
서울반원초등학교,서울특별시 서초구 잠원동 72,서울특별시 서초구 잠원로3길 28,,,37.510312,127.0040536,,,,초등학교,
서울장곡초등학교,서울특별시 성북구 장위동 235,서울특별시 성북구 장월로23길 16,,,37.61683137,127.0481552,,,,초등학교,
서울창천초등학교,서울특별시 마포구 노고산동 33-1,서울특별시 마포구 백범로1길 56,,,37.55491782,126.9392951,,,,초등학교,
세종과학고등학교,서울특별시 구로구 궁동 232,서울특별시 구로구 오리로21길 79,,,37.4975694,126.8273517,,,,고등학교,
서울영원초등학교,서울특별시 영등포구 영등포동 647-2,서울특별시 영등포구 도영로 22길 31,,,37.51071936,126.9021825,,,,초등학교,
정원여자중학교,서울특별시 서대문구 홍은동 산11-141,서울특별시 서대문구 연희로37안길 51,,,37.58538212,126.9333431,,,,중학교,
서울대림초등학교,서울특별시 동작구 대방동 391-62,서울특별시 동작구 대방동1길 22,,,37.5006148,126.9248833,,,,초등학교,
서울상암초등학교,서울특별시 마포구 상암동 1635,서울특별시 마포구 월드컵북로 353,,,37.57633795,126.8923219,,,,초등학교,
서울백운초등학교,서울특별시 도봉구 쌍문동 422-2,서울특별시 도봉구 삼양로146길 17,,,37.65264151,127.0136725,,,,초등학교,
숭실중학교,서울특별시 은평구 신사동 300-88,서울특별시 은평구 은평터널로7길 6,,,37.59327482,126.9024039,,,,중학교,
잠신중학교,서울특별시 송파구 잠실동 22-1,서울특별시 송파구 잠실로 12,,,37.51613937,127.087802,,,,중학교,
영등포여자고등학교,서울특별시 영등포구 신길동 184-3,서울특별시 영등포구 영등포로62길 13,,,37.51538845,126.9153563,,,,고등학교,
배화여자고등학교,서울특별시 종로구 누하동 149,서울특별시 종로구 필운대로1길 34,,,37.57954401,126.9672919,,,,고등학교,
구암고등학교,서울특별시 관악구 봉천동 1712-25,서울특별시 관악구 성현로 57,,,37.49244195,126.949625,,,,고등학교,
목일중학교,서울특별시 양천구 신정동 330-2,서울특별시 양천구 목동동로8길 70,,,37.51354095,126.8740325,,,,중학교,
가재울중학교,서울특별시 서대문구 북가좌동 472,서울특별시 서대문구 수색로 100-75,,,37.57517186,126.9099537,,,,중학교,
남대문중학교,서울특별시 성북구 장위동 126,서울특별시 성북구 한천로 660-30,,,37.61863313,127.0557971,,,,중학교,
언남고등학교,서울특별시 서초구 양재동 309,서울특별시 서초구 동산로13길 35,,,37.47233002,127.0430052,,,,고등학교,
서울압구정초등학교,서울특별시 강남구 압구정동 461,서울특별시 강남구 압구정로39길 29,,,37.53173911,127.0308441,,,,초등학교,
경기기계공업고등학교,서울특별시 노원구 하계동 78,서울특별시 노원구 공릉로 264,,,37.63224005,127.0749285,,,,고등학교,
서울노일초등학교,서울특별시 노원구 상계동 1044-2,서울특별시 노원구 동일로 1625,,,37.67375444,127.0549667,,,,초등학교,
수명고등학교,서울특별시 강서구 내발산동 758,서울특별시 강서구 수명로2길 15,,,37.54976186,126.8247662,,,,고등학교,
중동중학교,서울특별시 강남구 동 692,서울특별시 강남구 로8길 37,,,37.48880119,127.0781671,,,,중학교,
서울쌍문초등학교,서울특별시 도봉구 쌍문동 360-4,서울특별시 도봉구 우이천로 360,,,37.64836383,127.0242911,,,,초등학교,
동성중학교,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,,,37.58496996,127.0030976,,,,중학교,
서울방산초등학교,서울특별시 송파구 방이동 220-4,서울특별시 송파구 오금로27길 42,,,37.50955532,127.1210892,,,,초등학교,
서울인수초등학교,서울특별시 강북구 수유동 551-19,서울특별시 강북구 인수봉로 269,,,37.64305053,127.0091358,,,,초등학교,
성원중학교,서울특별시 성동구 성수동2가 333-17,서울특별시 성동구 성덕정9가길 13,,,37.53945182,127.0513835,,,,중학교,
서울미양초등학교,서울특별시 강북구 미아동 837-687,서울특별시 강북구 솔샘로 195,,,37.62153242,127.0141334,,,,초등학교,
영락중학교,서울특별시 은평구 응암동 226-13,서울특별시 은평구 백련산로 134-6,,,37.5969603,126.9251334,,,,중학교,
서울대방초등학교,서울특별시 영등포구 신길동 1444,서울특별시 영등포구 여의대방로35길 14,,,37.50290012,126.9190202,,,,초등학교,
숙명여자고등학교,서울특별시 강남구 도곡동 91,서울특별시 강남구 남부순환로 2807,,,37.49147536,127.0526126,,,,고등학교,
신도고등학교,서울특별시 은평구 진관동 242-38,서울특별시 은평구 통일로 961,,,37.62913251,126.9187486,,,,고등학교,
마포고등학교,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로 403,,,37.55998867,126.8531334,,,,고등학교,
여의도중학교,서울특별시 영등포구 여의도동 40-1,서울특별시 영등포구 국제금융로7길 46,,,37.5239802,126.9357531,,,,중학교,
서울대왕초등학교,서울특별시 강남구 세곡동 517,서울특별시 강남구 헌릉로618길 8,,,37.46462117,127.1055912,,,,초등학교,
양진중학교,서울특별시 광진구 광장동 414-1,서울특별시 광진구 워커힐로 32,,,37.54457517,127.0983485,,,,중학교,
신방학중학교,서울특별시 도봉구 방학동 307-1,서울특별시 도봉구 시루봉로 156,,,37.66414043,127.028899,,,,중학교,
서울창원초등학교,서울특별시 도봉구 창동 308,서울특별시 도봉구 해등로 103,,,37.65264409,127.0399799,,,,초등학교,
성보중학교,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,,,37.48072837,126.9209573,,,,중학교,
서울한산초등학교,서울특별시 강동구 둔촌동 149,서울특별시 강동구 풍성로 261,,,37.52869458,127.1410769,,,,초등학교,
명지초등학교,서울특별시 서대문구 홍은동 산26-127,서울특별시 서대문구 명지2길 32-20,,,37.58362994,126.9282315,,,,초등학교,
서울북성초등학교,서울특별시 서대문구 북아현동 215,서울특별시 서대문구 북아현로1나길 22,,,37.55963212,126.9518349,,,,초등학교,
양천중학교,서울특별시 양천구 신월동 948,서울특별시 양천구 지양로7길 32,,,37.51900116,126.8305508,,,,중학교,
서울서강초등학교,서울특별시 마포구 상수동 1-1,서울특별시 마포구 독막로 113,,,37.54869715,126.9268512,,,,초등학교,
서울북가좌초등학교,서울특별시 서대문구 북가좌동 376-17,서울특별시 서대문구 거북골로19길 20,,,37.57722021,126.9077782,,,,초등학교,
